time,ShortWave,Cloud,AirTemp,RelHum,WindSpeed,Rain
2006-01-01 00:00:00,19.1789,0.99973,2.1585,98.5246,1.7135,0.0069426
2006-01-02 00:00:00,37.1111,0.94255,3.0079,91.5977,2.7113,0.0021906
2006-01-03 00:00:00,31.0415,0.95801,4.3901,85.8918,5.6565,0.0054841
2006-01-04 00:00:00,15.0287,0.99306,3.8877,97.6988,3.1458,0.0098822
2006-01-05 00:00:00,63.065,0.7713,2.7129,97.4456,0.54815,0.002002
2006-01-06 00:00:00,67.8388,0.39287,2.2211,82.121,0.30111,0.00020282
2006-01-07 00:00:00,72.0239,0,4.3413,74.3467,1.5708,0
2006-01-08 00:00:00,73.9825,0,2.4349,67.8503,2.1109,0
2006-01-09 00:00:00,75.3388,0.16667,3.3092,64.3738,2.3712,4.9462e-05
2006-01-10 00:00:00,77.0045,0,4.7766,59.8571,2.4699,0
2006-01-11 00:00:00,77.8512,0,-1.2486,68.0429,0.073897,0
2006-01-12 00:00:00,36.6523,0.51972,2.8922,62.3144,2.1036,0
2006-01-13 00:00:00,20.7115,0.99941,5.0753,98.0113,3.2836,0.017734
2006-01-14 00:00:00,29.6381,0.89783,10.2003,67.5303,6.0156,0.00042267
2006-01-15 00:00:00,36.3746,0.86166,7.885,62.5424,1.5533,4.6817e-05
2006-01-16 00:00:00,57.2259,0.91167,3.8571,90.16,0.542,0.0058895
2006-01-17 00:00:00,80.302,0.31389,3.6852,88.6688,2.9472,0.0029347
2006-01-18 00:00:00,13.5953,0.92528,7.2892,94.3072,5.021,0.018334
2006-01-19 00:00:00,28.2064,1,10.9053,89.2556,6.2195,0.01166
2006-01-20 00:00:00,10.4472,1,7.8034,96.3721,1.2114,0.016551
2006-01-21 00:00:00,29.0216,0.96722,6.6299,99.2839,0.78816,0.0095788
2006-01-22 00:00:00,85.5734,0.03389,4.8641,94.3711,2.3821,0.00011197
2006-01-23 00:00:00,74.3611,0.26569,4.4735,89.5164,2.5431,8.8674e-05
2006-01-24 00:00:00,86.8594,0.008011,3.1777,87.7696,2.7771,0
2006-01-25 00:00:00,17.5187,0.87398,3.7056,94.2228,1.3914,0.0036061
2006-01-26 00:00:00,33.0201,0.95398,3.1448,97.178,2.3228,0.010559
2006-01-27 00:00:00,54.6779,1,3.4961,97.6095,0.6865,0.0057963
2006-01-28 00:00:00,23.5986,1,2.3902,98.8882,1.8785,0.0019411
2006-01-29 00:00:00,34.0144,0.96805,2.8028,97.1031,2.0107,0.0053076
2006-01-30 00:00:00,17.5208,1,7.0254,98.6649,5.7817,0.0242
2006-01-31 00:00:00,17.9744,1,3.5034,98.9586,1.2471,0.016607
2006-02-01 00:00:00,39.1955,1,4.3049,93.3311,0.86599,0.0050563
2006-02-02 00:00:00,21.2601,1,5.5092,94.5407,1.7219,0.0073486
2006-02-03 00:00:00,37.2127,1,6.2344,94.1952,3.626,0.0038013
2006-02-04 00:00:00,12.7449,1,5.9035,96.2671,3.8211,0.016301
2006-02-05 00:00:00,47.6762,0.89612,2.8354,84.0498,3.4068,0.002281
2006-02-06 00:00:00,24.6821,1,5.4464,95.3156,5.2766,0.013293
2006-02-07 00:00:00,33.6174,0.98195,6.5659,95.3035,5.3213,0.0050707
2006-02-08 00:00:00,37.3207,1,7.1166,92.6009,7.6956,0.017379
2006-02-09 00:00:00,24.3208,1,8.4591,79.4609,4.1789,0.0086759
2006-02-10 00:00:00,112.9338,0.52889,7.1109,82.7753,2.6492,0.00055394
2006-02-11 00:00:00,108.9554,0.785,11.439,60.5215,3.1141,3.9101e-05
2006-02-12 00:00:00,96.7951,0.74861,8.8186,75.9476,2.1618,0.0027676
2006-02-13 00:00:00,27.2152,0.99251,7.463,84.096,2.4402,0.0060353
2006-02-14 00:00:00,53.2165,0.92972,5.433,89.837,4.7629,0.001534
2006-02-15 00:00:00,25.9592,0.55639,6.5193,84.2581,3.412,0.0016536
2006-02-16 00:00:00,16.2585,0.86166,5.5372,94.2182,4.6998,0.0079204
2006-02-17 00:00:00,11.1963,1,7.2008,96.2217,5.8827,0.015731
2006-02-18 00:00:00,82.3152,0.97223,7.9155,92.114,4.4764,0.012885
2006-02-19 00:00:00,42.268,0.98666,5.8965,94.6045,5.21,0.010696
2006-02-20 00:00:00,36.1202,0.99445,6.1082,93.51,7.8631,0.0091186
2006-02-21 00:00:00,36.7823,1,4.2741,97.1742,5.3082,0.014128
2006-02-22 00:00:00,20.9534,0.99777,7.8067,97.0206,9.5071,0.02726
2006-02-23 00:00:00,137.724,0.84834,4.3625,86.6542,2.5508,0.0053856
2006-02-24 00:00:00,20.9963,1,6.393,77.7294,6.5596,0.0065402
2006-02-25 00:00:00,67.4647,0.98805,4.6812,86.6047,2.1601,0.0016911
2006-02-26 00:00:00,147.4808,0.71695,11.1974,72.5148,5.4176,0.002415
2006-02-27 00:00:00,53.2544,0.65417,11.9936,74.4934,3.3802,0.0054924
2006-02-28 00:00:00,46.7043,0.68695,6.9168,93.943,3.8431,0.0080068
2006-03-01 00:00:00,84.4348,1,6.3645,84.1852,2.3152,0.0051456
2006-03-02 00:00:00,63.1017,0.84195,10.494,72.8311,5.7833,0.0019421
2006-03-03 00:00:00,64.9994,1,8.8929,82.1614,5.1076,0.011773
2006-03-04 00:00:00,157.7924,0.65565,5.1311,85.2132,1.5501,0.011214
2006-03-05 00:00:00,156.3645,0.98546,7.8283,62.5434,2.8872,5.8375e-05
2006-03-06 00:00:00,59.5044,0.99722,9.1074,69.9014,3.3801,0.0012432
2006-03-07 00:00:00,51.1373,1,13.2993,53.2747,5.6237,0.0030649
2006-03-08 00:00:00,79.7814,0.93889,4.8968,91.6676,4.5674,0.016802
2006-03-09 00:00:00,155.1469,0.98186,2.923,88.7307,0.30866,0.00338
2006-03-10 00:00:00,175.1955,0.7751,2.9213,87.3802,1.8775,0.0023224
2006-03-11 00:00:00,97.901,0.53112,3.06,87.0121,1.8977,0.00085044
2006-03-12 00:00:00,53.9418,1,5.6534,93.6633,2.7235,0.010036
2006-03-13 00:00:00,48.7121,1,4.0884,93.5778,3.6903,0.010965
2006-03-14 00:00:00,48.4496,0.9975,3.7978,92.2484,1.6017,0.0087901
2006-03-15 00:00:00,74.8161,1,4.6522,92.1555,0.46266,0.0013497
2006-03-16 00:00:00,169.523,0.77945,5.8776,84.7599,0.34873,0.0004127
2006-03-17 00:00:00,176.4879,0.60501,4.9277,98.2593,1.2408,0.00026051
2006-03-18 00:00:00,180.8557,0.71806,7.7514,87.4559,0.95638,0.00039204
2006-03-19 00:00:00,216.9999,0,8.599,52.4364,3.6175,0
2006-03-20 00:00:00,216.2249,0.15792,10.1257,54.7014,2.4686,0
2006-03-21 00:00:00,216.8103,0.45458,12.6098,50.8276,3.4755,3.6672e-05
2006-03-22 00:00:00,221.1789,0.0063935,12.4684,53.4751,3.7729,0
2006-03-23 00:00:00,220.7033,0,12.351,56.7299,2.7305,0
2006-03-24 00:00:00,226.3606,0,10.5499,65.3456,1.3151,0
2006-03-25 00:00:00,227.8397,0,12.2708,62.5941,0.69063,0
2006-03-26 00:00:00,195.0546,0.24834,13.6966,56.1817,1.9235,0
2006-03-27 00:00:00,120.7664,0.9939,9.1801,86.2335,2.2498,0.010199
2006-03-28 00:00:00,37.3601,1,6.7651,91.6158,2.3555,0.010166
2006-03-29 00:00:00,136.7507,0.90111,7.0592,89.194,1.5154,0.0046699
2006-03-30 00:00:00,70.9981,0.99527,9.0834,80.7471,2.7233,0.0029894
2006-03-31 00:00:00,153.6961,0.98448,6.5041,90.4103,2.4847,0.0081267
2006-04-01 00:00:00,173.3928,0.6033,8.3643,69.7102,2.0042,0.00011397
2006-04-02 00:00:00,37.0533,1,6.8294,88.1946,2.232,0.017357
2006-04-03 00:00:00,82.0105,1,6.3281,88.8951,1.1505,0.0017114
2006-04-04 00:00:00,233.9929,0.31695,7.5153,81.2743,1.0419,0.00021988
2006-04-05 00:00:00,207.1919,0.37556,10.0437,66.8439,2.4311,0.0001402
2006-04-06 00:00:00,139.6961,0.99333,8.6785,79.7501,2.6064,0.010691
2006-04-07 00:00:00,184.8311,0.96736,7.6165,85.7699,5.7272,0.0068513
2006-04-08 00:00:00,165.661,0.86134,6.8195,86.7987,2.4246,0.0041861
2006-04-09 00:00:00,132.2752,0.98047,8.1325,87.8248,3.1327,0.013843
2006-04-10 00:00:00,31.5247,1,9.7079,90.534,6.5468,0.02756
2006-04-11 00:00:00,46.1732,1,7.016,91.5752,2.2862,0.016488
2006-04-12 00:00:00,48.5051,1,6.5637,92.0237,2.728,0.012695
2006-04-13 00:00:00,49.379,1,7.545,89.9643,5.3066,0.0089718
2006-04-14 00:00:00,52.2028,1,7.5325,88.1052,5.8771,0.01562
2006-04-15 00:00:00,121.566,1,5.3513,87.7542,4.8241,0.0075446
2006-04-16 00:00:00,58.547,1,5.6013,91.3356,3.7673,0.012282
2006-04-17 00:00:00,66.6044,1,7.1428,89.6427,1.7066,0.0065403
2006-04-18 00:00:00,157.658,1,10.7309,84.7336,1.3465,0.0012872
2006-04-19 00:00:00,71.0735,0.99973,12.6436,79.7601,1.187,0.0088982
2006-04-20 00:00:00,35.3539,1,9.0529,91.6957,3.0008,0.016163
2006-04-21 00:00:00,87.2824,1,6.996,87.3644,2.5275,0.0056064
2006-04-22 00:00:00,205.9537,0.81778,8.4051,84.7853,1.8305,0.0072293
2006-04-23 00:00:00,82.2556,0.86055,7.7915,89.1051,1.7363,0.0034019
2006-04-24 00:00:00,54.0516,1,7.7404,91.6302,2.3757,0.0045875
2006-04-25 00:00:00,63.1657,1,7.7526,91.8945,2.3565,0.0054072
2006-04-26 00:00:00,102.11,1,9.1006,88.0224,1.995,0.0021041
2006-04-27 00:00:00,35.3441,1,8.0725,91.808,1.8684,0.0045603
2006-04-28 00:00:00,221.086,0.61056,9.2407,90.7398,1.6953,0.00060726
2006-04-29 00:00:00,285.86,0.10422,11.3595,92.0235,1.2851,0.00026187
2006-04-30 00:00:00,229.7855,0.57357,12.9609,86.6353,1.9192,0.00066616
2006-05-01 00:00:00,245.6209,0.59779,12.4286,89.5791,1.6334,0.00041742
2006-05-02 00:00:00,304.5125,0.19167,16.3697,67.5338,3.9914,0.00013837
2006-05-03 00:00:00,250.7822,0.44805,14.473,66.6699,2.6912,0
2006-05-04 00:00:00,215.6303,0.995,9.0544,78.3991,4.5186,0.0018012
2006-05-05 00:00:00,168.3404,0.96167,7.3311,79.53,4.3185,0.0045526
2006-05-06 00:00:00,49.7734,1,5.6211,89.8867,3.3768,0.015433
2006-05-07 00:00:00,100.5488,0.9939,5.8443,88.1426,4.4724,0.010523
2006-05-08 00:00:00,64.3604,1,5.6511,89.8787,5.1177,0.016933
2006-05-09 00:00:00,138.8625,0.99918,5.9264,88.3512,3.6276,0.0082527
2006-05-10 00:00:00,247.2578,0.99889,10.9182,67.7002,1.1646,0.00073359
2006-05-11 00:00:00,285.2178,0.79667,17.4585,56.6921,3.1364,0
2006-05-12 00:00:00,109.4832,1,19.0936,55.9176,2.7157,0.0013959
2006-05-13 00:00:00,72.484,0.92473,10.7582,85.3774,2.2426,0.0032046
2006-05-14 00:00:00,198.4428,0.84361,9.1662,80.5888,2.5995,0.0037065
2006-05-15 00:00:00,292.3338,0.20056,8.8062,80.1092,0.68842,0.006283
2006-05-16 00:00:00,309.6256,0.22695,14.2976,68.1738,1.6288,0.00012809
2006-05-17 00:00:00,166.7331,1,14.5818,82.9179,2.0071,0.0062732
2006-05-18 00:00:00,106.5372,1,10.9547,87.2648,3.769,0.014204
2006-05-19 00:00:00,219.2354,0.91888,10.5446,82.8284,4.6044,0.0077018
2006-05-20 00:00:00,47.1697,0.98972,9.4376,86.8333,4.8043,0.012669
2006-05-21 00:00:00,193.2939,0.89537,8.234,84.02,2.6078,0.0087695
2006-05-22 00:00:00,293.5781,0.88435,14.3216,67.34,2.6179,0
2006-05-23 00:00:00,130.0763,1,18.2033,63.3813,2.4845,0.0072713
2006-05-24 00:00:00,77.1592,1,11.6151,88.4031,3.55,0.012137
2006-05-25 00:00:00,148.1373,0.995,9.0661,84.5522,2.408,0.002297
2006-05-26 00:00:00,88.2521,0.99611,11.2734,80.7258,3.1805,0.0095169
2006-05-27 00:00:00,81.8489,1,10.445,88.7263,3.1883,0.013877
2006-05-28 00:00:00,78.7138,0.96083,10.2028,86.8714,3.2406,0.011019
2006-05-29 00:00:00,39.9739,1,10.0623,91.5055,5.965,0.01723
2006-05-30 00:00:00,57.1039,1,8.3169,90.1898,5.1173,0.01306
2006-05-31 00:00:00,57.4582,1,8.807,90.2451,2.8318,0.0087367
2006-06-01 00:00:00,57.0228,0.99857,9.1745,91.9166,2.5816,0.0099846
2006-06-02 00:00:00,312.5224,0.48449,12.7858,71.2481,1.7511,0.0023376
2006-06-03 00:00:00,145.4847,0.61195,13.1856,79.3361,2.1804,0.0021395
2006-06-04 00:00:00,69.7974,1,10.0001,91.6409,4.1712,0.021632
2006-06-05 00:00:00,222.6777,0.94667,9.9085,82.7487,3.3626,0.016232
2006-06-06 00:00:00,47.1026,1,10.725,85.8176,3.1034,0.017409
2006-06-07 00:00:00,67.7239,0.99944,9.9147,91.1194,4.3868,0.026615
2006-06-08 00:00:00,81.9348,0.99695,9.2011,90.1831,3.3249,0.020564
2006-06-09 00:00:00,93.5952,1,9.8158,86.5164,3.7271,0.023838
2006-06-10 00:00:00,57.4245,1,12.4831,89.1949,5.3911,0.016649
2006-06-11 00:00:00,71.6291,1,11.0428,91.6869,2.2651,0.015862
2006-06-12 00:00:00,303.7683,0.41361,11.0964,86.4312,1.3744,0.0022149
2006-06-13 00:00:00,171.4619,0.68167,15.8379,84.5675,1.4725,0.0067429
2006-06-14 00:00:00,103.253,1,20.9158,76.5302,3.3506,0.031462
2006-06-15 00:00:00,215.0782,0.77902,19.5591,81.7969,1.2177,0.016366
2006-06-16 00:00:00,320.0136,0.32277,25.813,48.3007,5.126,0.0096568
2006-06-17 00:00:00,205.12,0.94028,16.3315,85.6996,2.3887,0.042493
2006-06-18 00:00:00,215.064,0.63514,16.5113,82.8143,1.8435,0.00043341
2006-06-19 00:00:00,73.3817,0.84916,14.1657,86.5908,2.2627,0.0034756
2006-06-20 00:00:00,151.2196,0.96388,14.1018,87.8613,1.6855,0.014752
2006-06-21 00:00:00,104.4126,0.96588,13.346,90.1018,1.6574,0.01468
2006-06-22 00:00:00,242.4855,0.56431,13.7607,90.7524,2.1568,0.0021393
2006-06-23 00:00:00,94.0372,0.82954,15.1295,87.6049,2.6051,0.004325
2006-06-24 00:00:00,84.7988,1,15.423,91.6996,2.3161,0.0051217
2006-06-25 00:00:00,336.2327,0.34241,18.3538,71.0527,1.7859,0.0006253
2006-06-26 00:00:00,365.2343,0.0851,21.5804,55.7909,2.3535,0
2006-06-27 00:00:00,370.9001,0.041947,24.7799,42.353,3.7204,0
2006-06-28 00:00:00,338.0392,0.80084,22.6037,55.0464,0.44701,0.00061066
2006-06-29 00:00:00,174.1201,0.83333,19.4236,66.3857,2.9281,0.0015503
2006-06-30 00:00:00,207.6841,0.55837,14.5602,84.7332,2.7548,0.001672
2006-07-01 00:00:00,343.2764,0.4594,14.8696,76.9917,2.693,0.0022326
2006-07-02 00:00:00,363.6512,0.00082399,16.4217,71.366,1.8811,0.00042127
2006-07-03 00:00:00,355.1536,0.045136,21.32,62.8293,1.2762,0.0050638
2006-07-04 00:00:00,353.7014,0.069444,23.2904,57.692,1.1855,0.010446
2006-07-05 00:00:00,352.5794,0.03653,26.6634,54.789,1.2339,0.012536
2006-07-06 00:00:00,325.2744,0.41277,30.9387,37.8474,2.0175,0.0014189
2006-07-07 00:00:00,319.1899,0.66334,26.9351,52.6376,1.8139,0.020575
2006-07-08 00:00:00,159.2259,0.55917,22.3116,80.8353,1.9281,0.0029602
2006-07-09 00:00:00,259.2818,0.59959,22.903,79.79,1.2644,0.0023593
2006-07-10 00:00:00,306.8842,0.29986,21.2862,91.1978,2.2911,0.0011437
2006-07-11 00:00:00,334.7682,0.53889,21.5355,71.0431,2.3184,0
2006-07-12 00:00:00,350.0434,0.22815,20.6044,63.3958,2.9777,0.00087228
2006-07-13 00:00:00,360.6674,0.011017,17.3094,75.6279,2.6996,0.00070651
2006-07-14 00:00:00,360.6617,0,21.8686,56.7278,3.0896,0
2006-07-15 00:00:00,353.536,0.23806,25.7893,47.9472,0.41128,0.00077267
2006-07-16 00:00:00,344.9458,0.17777,23.966,57.6518,2.3155,0.0039238
2006-07-17 00:00:00,300.5914,0.13841,27.1596,60.3689,0.50949,0.009674
2006-07-18 00:00:00,297.611,0.54028,25.1695,64.5318,2.2654,0.0064201
2006-07-19 00:00:00,339.826,0.5481,19.3751,65.8664,3.393,0.0032122
2006-07-20 00:00:00,351.5682,0.01236,16.3415,78.652,2.6544,0.00060009
2006-07-21 00:00:00,281.499,0.75325,17.4406,68.5307,1.9964,0.001798
2006-07-22 00:00:00,344.5821,0.030091,21.9448,61.1249,1.0442,0
2006-07-23 00:00:00,318.2375,0.17806,22.7813,59.2755,2.3126,0.0011546
2006-07-24 00:00:00,224.3993,0.97444,20.9016,65.6854,1.4249,0.00082295
2006-07-25 00:00:00,260.4992,0.57098,19.5382,81.9881,2.0052,0.0025063
2006-07-26 00:00:00,199.8515,0.33254,17.8712,92.6919,2.0948,0.002588
2006-07-27 00:00:00,283.4836,0.22153,17.9652,86.8297,2.1845,0.0023771
2006-07-28 00:00:00,304.5839,0.15079,17.0784,80.7032,2.5685,0.0022404
2006-07-29 00:00:00,315.5433,0.12079,16.9448,74.9594,2.3377,0.00177
2006-07-30 00:00:00,248.2166,0.43337,17.2706,84.2788,1.3129,0.0011327
2006-07-31 00:00:00,291.1532,0.18286,17.8386,79.1188,2.3614,0.00096361
2006-08-01 00:00:00,285.355,0.22112,16.8765,94.7326,1.9121,0.0021392
2006-08-02 00:00:00,293.7916,0.15402,17.4644,94.6369,1.8037,0.0015373
2006-08-03 00:00:00,221.9743,0.36699,18.5346,92.6812,1.8128,0.00252
2006-08-04 00:00:00,108.9297,0.77028,20.3797,84.1594,1.6661,0.0067194
2006-08-05 00:00:00,203.2133,0.71806,20.1562,88.9932,0.93644,0.0013062
2006-08-06 00:00:00,211.2997,0.67222,22.3374,74.671,1.0775,0.0015852
2006-08-07 00:00:00,153.8087,0.97597,19.696,81.4086,1.9858,0.010634
2006-08-08 00:00:00,201.2171,0.91023,19.7411,78.7294,2.1762,0.0043904
2006-08-09 00:00:00,312.4783,0.044205,16.979,90.8998,1.9115,0.0012697
2006-08-10 00:00:00,311.4146,0.00070192,19.2702,81.9739,1.9669,0.00055501
2006-08-11 00:00:00,292.8578,0.11078,19.7646,80.4526,2.1722,0.0021153
2006-08-12 00:00:00,93.3438,0.51949,17.0881,86.3891,1.9236,0.0063392
2006-08-13 00:00:00,245.8366,0.85731,17.4892,79.0431,1.9669,0.0072246
2006-08-14 00:00:00,304.5517,0.041382,16.3985,88.9689,1.8914,0.0011373
2006-08-15 00:00:00,230.658,0.35962,17.0223,79.1418,2.0261,0.0025308
2006-08-16 00:00:00,134.4462,0.65028,15.3855,88.4947,1.7865,0.0040355
2006-08-17 00:00:00,180.4815,0.77398,15.2346,85.9632,1.9455,0.003371
2006-08-18 00:00:00,255.5025,0.2445,15.0502,75.3564,2.0715,0.0016001
2006-08-19 00:00:00,148.5177,0.44459,13.5879,91.6807,1.6446,0.0040829
2006-08-20 00:00:00,49.0292,0.99861,15.6198,81.9601,2.0364,0.018726
2006-08-21 00:00:00,207.7957,0.68949,16.4091,73.9393,0.63421,0.0046728
2006-08-22 00:00:00,287.7856,0.039948,14.2798,87.914,1.9025,0.00056827
2006-08-23 00:00:00,290.2642,0,15.0433,85.7936,1.8653,0
2006-08-24 00:00:00,287.1527,0,16.0727,72.5125,1.9038,0
2006-08-25 00:00:00,281.9291,0.40023,16.8768,82.5169,2.088,0
2006-08-26 00:00:00,259.7165,0.4206,16.3999,91.8365,1.95,0
2006-08-27 00:00:00,225.0489,0.73158,17.4644,79.8231,2.2058,0.0015949
2006-08-28 00:00:00,168.9239,0.97314,16.7707,80.0882,2.0303,0.005071
2006-08-29 00:00:00,41.1407,1,14.8404,83.7765,2.2699,0.01614
2006-08-30 00:00:00,217.1128,0.65686,15.1085,79.6304,1.1254,0.0039192
2006-08-31 00:00:00,113.7076,0.48232,13.384,87.6004,1.2797,0.0036155
2006-09-01 00:00:00,63.8189,0.99226,13.7148,87.9014,1.7066,0.015809
2006-09-02 00:00:00,187.043,0.49694,11.8255,87.441,1.0828,0.0015507
2006-09-03 00:00:00,59.4189,0.81996,11.9248,87.8884,2.5425,0.013954
2006-09-04 00:00:00,36.4989,1,12.5207,91.3807,3.6884,0.021591
2006-09-05 00:00:00,156.1017,0.95445,12.3609,87.8435,1.7269,0.010022
2006-09-06 00:00:00,135.7154,0.72139,11.8964,95.8914,1.0194,0.0020153
2006-09-07 00:00:00,45.9434,0.99638,12.1952,90.1927,2.4031,0.020714
2006-09-08 00:00:00,123.8647,0.92457,9.6907,88.942,0.60803,0.017315
2006-09-09 00:00:00,230.2609,0.21958,9.1294,88.4189,0.67222,0.005937
2006-09-10 00:00:00,88.2408,0.96028,10.4437,89.9366,1.4537,0.014515
2006-09-11 00:00:00,95.5758,0.82055,10.907,88.8356,1.5486,0.0082872
2006-09-12 00:00:00,137.1751,0.93001,11.9301,85.1254,1.9095,0.003824
2006-09-13 00:00:00,146.7031,0.94875,15.2207,83.7228,0.83606,0.0040112
2006-09-14 00:00:00,131.1894,0.93042,19.7156,58.1776,2.6421,0.00088352
2006-09-15 00:00:00,120.7069,0.92361,15.1487,89.0609,2.223,0.015669
2006-09-16 00:00:00,146.8086,0.82251,14.1757,82.7756,2.1567,0.0086692
2006-09-17 00:00:00,91.1222,1,13.7935,86.5567,0.6186,0.023846
2006-09-18 00:00:00,34.099,1,13.1646,90.8653,0.8717,0.0066612
2006-09-19 00:00:00,67.1886,0.99634,14.1713,91.0923,0.71896,0.0050712
2006-09-20 00:00:00,49.9066,0.99838,13.9345,88.568,1.1375,0.020471
2006-09-21 00:00:00,108.8589,0.80861,12.7672,90.4651,0.8634,0.0047503
2006-09-22 00:00:00,62.8382,0.99445,12.8041,89.8265,1.3417,0.0070112
2006-09-23 00:00:00,17.1467,0.99861,13.3604,90.2929,1.3867,0.014092
2006-09-24 00:00:00,28.9493,1,14.0609,91.2089,1.6948,0.021976
2006-09-25 00:00:00,115.3983,1,12.79,84.7805,1.2031,0.0021181
2006-09-26 00:00:00,197.6881,0.11264,13.4481,83.7093,1.5696,0
2006-09-27 00:00:00,138.5264,0.81598,15.6785,69.177,1.9042,0.0036873
2006-09-28 00:00:00,163.5138,0.50001,16.3462,79.0755,1.2482,0.00041161
2006-09-29 00:00:00,41.1147,0.875,14.7963,93.1748,1.8845,0.014447
2006-09-30 00:00:00,41.4328,1,13.1784,89.5706,0.81585,0.015435
2006-10-01 00:00:00,34.6716,0.96112,11.6104,93.9574,4.8733,0.021841
2006-10-02 00:00:00,12.1368,1,11.8936,96.7485,3.7583,0.0385
2006-10-03 00:00:00,19.4989,1,11.8051,97.1548,1.2446,0.0079072
2006-10-04 00:00:00,170.4772,0.20407,11.4386,87.8489,1.3926,0.00048797
2006-10-05 00:00:00,97.1117,0.95564,14.4739,72.7555,1.7563,0
2006-10-06 00:00:00,35.7727,0.97305,12.8393,90.5671,2.3978,0.013868
2006-10-07 00:00:00,46.3137,0.94223,9.9147,95.465,2.1467,0.010084
2006-10-08 00:00:00,9.9775,1,9.6434,96.6306,4.6062,0.022412
2006-10-09 00:00:00,44.5416,0.98944,7.9649,95.2352,3.3598,0.0087607
2006-10-10 00:00:00,25.2334,1,8.4198,96.5979,4.6175,0.01687
2006-10-11 00:00:00,64.3761,0.99139,7.3253,94.4458,2.2797,0.0062255
2006-10-12 00:00:00,100.9004,0.75889,6.7265,90.6409,0.89143,0.0019906
2006-10-13 00:00:00,156.5072,0.27222,6.263,87.9661,0.34654,0.00097327
2006-10-14 00:00:00,160.1555,0.20833,6.5158,83.9472,0.98184,0
2006-10-15 00:00:00,143.6976,0.94694,9.2675,64.7063,2.6045,0
2006-10-16 00:00:00,141.7707,0.28893,10.387,60.5012,2.5538,0
2006-10-17 00:00:00,34.3208,0.85579,8.4453,91.3768,2.4297,0.013146
2006-10-18 00:00:00,49.0348,0.99667,7.085,93.6732,3.9935,0.015404
2006-10-19 00:00:00,16.911,1,8.5395,96.2375,5.0623,0.033415
2006-10-20 00:00:00,19.4796,1,6.651,94.4735,3.5136,0.0077309
2006-10-21 00:00:00,15.0343,1,8.7344,96.8152,4.9942,0.022714
2006-10-22 00:00:00,14.1174,1,10.0421,96.8706,3.8417,0.022504
2006-10-23 00:00:00,17.3827,1,10.3809,94.9245,2.2464,0.035295
2006-10-24 00:00:00,30.3718,1,8.6369,93.0808,1.117,0.022416
2006-10-25 00:00:00,55.2561,0.94556,8.4969,95.8898,0.54129,0.00076253
2006-10-26 00:00:00,53.6584,0.98163,9.1837,73.2447,2.7656,0.00087903
2006-10-27 00:00:00,56.6041,0.99699,10.6562,79.4987,2.2724,0.0037533
2006-10-28 00:00:00,30.2937,1,12.716,79.3291,2.2476,0.0090659
2006-10-29 00:00:00,33.9167,1,12.178,92.5537,1.5794,0.012236
2006-10-30 00:00:00,48.6732,0.96361,11.5554,94.4054,1.3967,0.0053104
2006-10-31 00:00:00,29.8742,1,12.6411,81.0285,3.2634,0.011031
2006-11-01 00:00:00,12.5046,1,8.5175,99.3023,3.4524,0.018047
2006-11-02 00:00:00,18.5401,1,7.9009,90.6951,2.0465,0.0030675
2006-11-03 00:00:00,14.0204,1,10.5926,96.3316,3.8835,0.026456
2006-11-04 00:00:00,55.0428,0.90639,7.5186,96.226,3.0051,0.0053347
2006-11-05 00:00:00,104.7015,0.41782,5.9609,96.8497,0.14937,0.0012247
2006-11-06 00:00:00,110.123,0.0057832,3.7514,93.6874,0.3857,0
2006-11-07 00:00:00,36.4801,0.67916,3.4551,99.5924,0.57814,0.00045316
2006-11-08 00:00:00,78.984,0.62065,4.1481,100,0.10933,0.00018693
2006-11-09 00:00:00,14.7329,0.67935,4.5089,95.8547,1.6459,0.0052696
2006-11-10 00:00:00,58.9963,0.96834,5.2877,95.9802,1.8872,0.0069339
2006-11-11 00:00:00,19.1586,1,6.7827,98.1807,7.3793,0.026441
2006-11-12 00:00:00,20.4359,1,6.8477,98.7529,3.5222,0.0067375
2006-11-13 00:00:00,12.4324,0.94694,6.1426,97.5287,6.9695,0.018433
2006-11-14 00:00:00,14.4439,0.99722,7.1968,98.215,2.1801,0.0055607
2006-11-15 00:00:00,8.2072,1,11.1413,83.6073,4.7688,0.011058
2006-11-16 00:00:00,15.6691,1,7.4588,97.6433,3.9751,0.019358
2006-11-17 00:00:00,48.3484,0.99918,6.9514,95.9006,1.7013,0.0042979
2006-11-18 00:00:00,12.0392,0.99918,6.3417,84.6116,4.531,0.018333
2006-11-19 00:00:00,20.9685,1,4.2354,99.6714,0.093506,0.020045
2006-11-20 00:00:00,21.2778,0.80583,2.5048,90.598,1.7687,0.0027822
2006-11-21 00:00:00,15.7345,1,7.2522,100,2.1032,0.020256
2006-11-22 00:00:00,83.9049,0.61828,3.582,93.6596,2.9734,0.010734
2006-11-23 00:00:00,43.2438,0.80339,3.5449,93.3869,1.8609,0.0031189
2006-11-24 00:00:00,9.9113,0.99139,5.7902,62.362,3.619,0.0076917
2006-11-25 00:00:00,35.6326,1,3.2466,94.0037,1.4502,0.0042364
2006-11-26 00:00:00,79.4466,0.42861,0.0049675,85.7953,1.3696,4.698e-05
2006-11-27 00:00:00,79.0179,0.0058289,-2.1658,63.5377,2.0331,0
2006-11-28 00:00:00,28.0211,0.92667,-1.7439,78.398,1.353,0.0043918
